fac_id,unt_id,value_ts,insght_value
12139999,1613581,2/22/2019 19:00,18
12139999,1613581,2/22/2019 20:00,19
12139999,1613581,2/22/2019 21:00,21
12139999,1613581,2/22/2019 22:00,17
12139999,1613581,2/22/2019 23:00,17
12139999,1613581,2/23/2019 0:00,17
12139999,1613581,2/23/2019 1:00,15
12139999,1613581,2/23/2019 2:00,16
12139999,1613581,2/23/2019 3:00,18
12139999,1613581,2/23/2019 4:00,15
12139999,1613581,2/23/2019 5:00,16
12139999,1613581,2/23/2019 6:00,16
12139999,1613581,2/23/2019 7:00,16
12139999,1613581,2/23/2019 8:00,17
12139999,1613581,2/23/2019 9:00,19
12139999,1613581,2/23/2019 10:00,20
12139999,1613581,2/23/2019 11:00,24
12139999,1613581,2/23/2019 12:00,26
12139999,1613581,2/23/2019 13:00,26
12139999,1613581,2/23/2019 14:00,26
12139999,1613581,2/23/2019 15:00,23
12139999,1613581,2/23/2019 16:00,23
12139999,1613581,2/23/2019 17:00,19
12139999,1613581,2/23/2019 18:00,17
12139999,1613581,2/23/2019 19:00,15
12139999,1613581,2/23/2019 20:00,12
12139999,1613581,2/23/2019 21:00,12
12139999,1613581,2/23/2019 22:00,11
12139999,1613581,2/23/2019 23:00,9
12139999,1613581,2/24/2019 0:00,9
12139999,1613581,2/24/2019 1:00,7
12139999,1613581,2/24/2019 2:00,6
12139999,1613581,2/24/2019 3:00,8
12139999,1613581,2/24/2019 4:00,6
12139999,1613581,2/24/2019 5:00,8
12139999,1613581,2/24/2019 6:00,8
12139999,1613581,2/24/2019 7:00,8
12139999,1613581,2/24/2019 8:00,8
12139999,1613581,2/24/2019 9:00,9
12139999,1613581,2/24/2019 10:00,13
12139999,1613581,2/24/2019 11:00,12
12139999,1613581,2/24/2019 12:00,12
12139999,1613581,2/24/2019 13:00,17
12139999,1613581,2/24/2019 14:00,18
12139999,1613581,2/24/2019 15:00,22
12139999,1613581,2/24/2019 16:00,16
12139999,1613581,2/24/2019 17:00,15
12139999,1613581,2/24/2019 18:00,14
12139999,1613581,2/24/2019 19:00,13
12139999,1613581,2/24/2019 20:00,13
12139999,1613581,2/24/2019 21:00,14
12139999,1613581,2/24/2019 22:00,16
12139999,1613581,2/24/2019 23:00,14
12139999,1613581,2/25/2019 0:00,14
12139999,1613581,2/25/2019 1:00,10
12139999,1613581,2/25/2019 2:00,8
12139999,1613581,2/25/2019 3:00,9
12139999,1613581,2/25/2019 4:00,9
12139999,1613581,2/25/2019 5:00,11
12139999,1613581,2/25/2019 6:00,12
12139999,1613581,2/25/2019 7:00,12
12139999,1613581,2/25/2019 8:00,12
12139999,1613581,2/25/2019 9:00,16
12139999,1613581,2/25/2019 10:00,20
12139999,1613581,2/25/2019 11:00,23
12139999,1613581,2/25/2019 12:00,26
12139999,1613581,2/25/2019 14:00,29
12139999,1613581,2/25/2019 15:00,27
12139999,1613581,2/25/2019 16:00,21
12139999,1613581,2/25/2019 17:00,25
12139999,1613581,2/25/2019 18:00,20
12139999,1613581,2/25/2019 19:00,26
12139999,1613581,2/25/2019 20:00,25
12139999,1613581,2/25/2019 21:00,23
12139999,1613581,2/25/2019 22:00,24
12139999,1613581,2/25/2019 23:00,22
12139999,1613581,2/26/2019 0:00,22
12139999,1613581,2/26/2019 1:00,18
12139999,1613581,2/26/2019 2:00,18
12139999,1613581,2/26/2019 3:00,19
12139999,1613581,2/26/2019 4:00,19
12139999,1613581,2/26/2019 5:00,19
12139999,1613581,2/26/2019 6:00,21
12139999,1613581,2/26/2019 7:00,22
12139999,1613581,2/26/2019 8:00,21
12139999,1613581,2/26/2019 9:00,22
12139999,1613581,2/26/2019 10:00,23
12139999,1613581,2/26/2019 11:00,22
12139999,1613581,2/26/2019 12:00,26
12139999,1613581,2/26/2019 13:00,29
12139999,1613581,2/26/2019 14:00,25
12139999,1613581,2/26/2019 16:00,22
12139999,1613581,2/26/2019 17:00,19
12139999,1613581,2/26/2019 18:00,21
12139999,1613581,2/26/2019 19:00,21
12139999,1613581,2/26/2019 20:00,16
12139999,1613581,2/26/2019 21:00,15
12139999,1613581,2/26/2019 22:00,18
12139999,1613581,2/26/2019 23:00,19
12139999,1613581,2/27/2019 0:00,19
12139999,1613581,2/27/2019 1:00,20
12139999,1613581,2/27/2019 2:00,19
12139999,1613581,2/27/2019 3:00,22
12139999,1613581,2/27/2019 4:00,22
12139999,1613581,2/27/2019 5:00,21
12139999,1613581,2/27/2019 6:00,24
12139999,1613581,2/27/2019 7:00,26
12139999,1613581,2/27/2019 8:00,28
12139999,1613581,2/27/2019 9:00,31
12139999,1613581,2/27/2019 10:00,32
12139999,1613581,2/27/2019 11:00,33
12139999,1613581,2/27/2019 12:00,31
12139999,1613581,2/27/2019 13:00,25
12139999,1613581,2/27/2019 14:00,16
12139999,1613581,2/27/2019 15:00,9
12139999,1613581,2/27/2019 16:00,10
12139999,1613581,2/27/2019 17:00,14
12139999,1613581,2/27/2019 18:00,12
12139999,1613581,2/27/2019 19:00,12
12139999,1613581,2/27/2019 20:00,15
12139999,1613581,2/27/2019 21:00,15
12139999,1613581,2/27/2019 22:00,17
12139999,1613581,2/27/2019 23:00,14
12139999,1613581,2/28/2019 0:00,14
12139999,1613581,2/28/2019 1:00,9
12139999,1613581,2/28/2019 2:00,7
12139999,1613581,2/28/2019 3:00,7
12139999,1613581,2/28/2019 4:00,6
12139999,1613581,2/28/2019 5:00,7
12139999,1613581,2/28/2019 6:00,8
12139999,1613581,2/28/2019 7:00,8
12139999,1613581,2/28/2019 8:00,11
12139999,1613581,2/28/2019 9:00,12
12139999,1613581,2/28/2019 10:00,14
12139999,1613581,2/28/2019 11:00,16
12139999,1613581,2/28/2019 12:00,15
12139999,1613581,2/28/2019 13:00,12
12139999,1613581,2/28/2019 14:00,9
12139999,1613581,2/28/2019 15:00,14
12139999,1613581,2/28/2019 16:00,12
12139999,1613581,2/28/2019 17:00,15
12139999,1613581,2/28/2019 18:00,13
12139999,1613581,2/28/2019 19:00,14
12139999,1613581,2/28/2019 20:00,17
12139999,1613581,2/28/2019 21:00,15
12139999,1613581,2/28/2019 22:00,18
12139999,1613581,2/28/2019 23:00,17
12139999,1613581,3/1/2019 0:00,17
12139999,1613581,3/1/2019 1:00,16
12139999,1613581,3/1/2019 2:00,18
12139999,1613581,3/1/2019 3:00,17
12139999,1613581,3/1/2019 4:00,15
12139999,1613581,3/1/2019 5:00,16
12139999,1613581,3/1/2019 6:00,17
12139999,1613581,3/1/2019 7:00,17
12139999,1613581,3/1/2019 8:00,19
12139999,1613581,3/1/2019 9:00,22
12139999,1613581,3/1/2019 10:00,24
12139999,1613581,3/1/2019 11:00,23
12139999,1613581,3/1/2019 12:00,26
12139999,1613581,3/1/2019 13:00,28
12139999,1613581,3/1/2019 14:00,29
12139999,1613581,3/1/2019 15:00,25
12139999,1613581,3/1/2019 16:00,24
12139999,1613581,3/1/2019 17:00,27
12139999,1613581,3/1/2019 18:00,24
12139999,1613581,3/1/2019 19:00,29
12139999,1613581,3/1/2019 20:00,28
12139999,1613581,3/1/2019 21:00,30
12139999,1613581,3/1/2019 22:00,24
12139999,1613581,3/1/2019 23:00,26
12139999,1613581,3/2/2019 0:00,26
12139999,1613581,3/2/2019 1:00,20
12139999,1613581,3/2/2019 2:00,20
12139999,1613581,3/2/2019 3:00,19
12139999,1613581,3/2/2019 4:00,20
12139999,1613581,3/2/2019 5:00,22
12139999,1613581,3/2/2019 6:00,21
12139999,1613581,3/2/2019 7:00,22
12139999,1613581,3/2/2019 8:00,22
12139999,1613581,3/2/2019 9:00,25
12139999,1613581,3/2/2019 10:00,27
12139999,1613581,3/2/2019 11:00,31
12139999,1613581,3/2/2019 12:00,32
12139999,1613581,3/2/2019 13:00,31
12139999,1613581,3/2/2019 14:00,29
12139999,1613581,3/2/2019 15:00,24
12139999,1613581,3/2/2019 16:00,21
12139999,1613581,3/2/2019 17:00,19
12139999,1613581,3/2/2019 18:00,18
12139999,1613581,3/2/2019 19:00,15
12139999,1613581,3/2/2019 20:00,8
12139999,1613581,3/2/2019 21:00,7
12139999,1613581,3/2/2019 22:00,8
12139999,1613581,3/2/2019 23:00,10
12139999,1613581,3/3/2019 0:00,10
12139999,1613581,3/3/2019 1:00,12
12139999,1613581,3/3/2019 2:00,14
12139999,1613581,3/3/2019 3:00,16
12139999,1613581,3/3/2019 4:00,18
12139999,1613581,3/3/2019 5:00,19
12139999,1613581,3/3/2019 6:00,21
12139999,1613581,3/3/2019 7:00,22
12139999,1613581,3/3/2019 8:00,23
12139999,1613581,3/3/2019 9:00,25
12139999,1613581,3/3/2019 10:00,28
12139999,1613581,3/3/2019 11:00,29
12139999,1613581,3/3/2019 12:00,29
12139999,1613581,3/3/2019 13:00,29
12139999,1613581,3/3/2019 14:00,26
12139999,1613581,3/3/2019 15:00,24
12139999,1613581,3/3/2019 16:00,18
12139999,1613581,3/3/2019 17:00,17
12139999,1613581,3/3/2019 18:00,16
12139999,1613581,3/3/2019 19:00,16
12139999,1613581,3/3/2019 20:00,21
12139999,1613581,3/3/2019 21:00,20
12139999,1613581,3/3/2019 22:00,19
12139999,1613581,3/3/2019 23:00,19
12139999,1613581,3/4/2019 0:00,19
12139999,1613581,3/4/2019 1:00,21
12139999,1613581,3/4/2019 2:00,22
12139999,1613581,3/4/2019 3:00,23
12139999,1613581,3/4/2019 4:00,23
12139999,1613581,3/4/2019 5:00,23
12139999,1613581,3/4/2019 6:00,23
12139999,1613581,3/4/2019 7:00,24
12139999,1613581,3/4/2019 8:00,24
12139999,1613581,3/4/2019 9:00,24
12139999,1613581,3/4/2019 10:00,25
12139999,1613581,3/4/2019 11:00,25
12139999,1613581,3/4/2019 12:00,28
12139999,1613581,3/4/2019 13:00,26
12139999,1613581,3/4/2019 14:00,17
12139999,1613581,3/4/2019 15:00,16
12139999,1613581,3/4/2019 16:00,14
12139999,1613581,3/4/2019 17:00,11
12139999,1613581,3/4/2019 18:00,7
12139999,1613581,3/4/2019 19:00,8
12139999,1613581,3/4/2019 20:00,7
12139999,1613581,3/4/2019 21:00,6
12139999,1613581,3/4/2019 22:00,2
12139999,1613581,3/4/2019 23:00,4
12139999,1613581,3/5/2019 0:00,4
12139999,1613581,3/5/2019 1:00,5
12139999,1613581,3/5/2019 2:00,8
12139999,1613581,3/5/2019 3:00,8
12139999,1613581,3/5/2019 4:00,8
12139999,1613581,3/5/2019 5:00,8
12139999,1613581,3/5/2019 6:00,10
12139999,1613581,3/5/2019 7:00,13
12139999,1613581,3/5/2019 8:00,14
12139999,1613581,3/5/2019 9:00,17
12139999,1613581,3/5/2019 10:00,21
12139999,1613581,3/5/2019 11:00,28
12139999,1613581,3/5/2019 12:00,32
12139999,1613581,3/5/2019 13:00,35
12139999,1613581,3/5/2019 14:00,27
12139999,1613581,3/5/2019 15:00,24
12139999,1613581,3/5/2019 16:00,20
12139999,1613581,3/5/2019 17:00,21
12139999,1613581,3/5/2019 18:00,12
12139999,1613581,3/5/2019 19:00,11
12139999,1613581,3/5/2019 20:00,14
12139999,1613581,3/5/2019 21:00,16
12139999,1613581,3/5/2019 22:00,19
12139999,1613581,3/5/2019 23:00,20
12139999,1613581,3/6/2019 0:00,20
12139999,1613581,3/6/2019 1:00,18
12139999,1613581,3/6/2019 2:00,21
12139999,1613581,3/6/2019 3:00,21
12139999,1613581,3/6/2019 4:00,17
12139999,1613581,3/6/2019 5:00,17
12139999,1613581,3/6/2019 6:00,17
12139999,1613581,3/6/2019 7:00,17
12139999,1613581,3/6/2019 8:00,19
12139999,1613581,3/6/2019 9:00,22
12139999,1613581,3/6/2019 11:00,33
12139999,1613581,3/6/2019 12:00,31
12139999,1613581,3/6/2019 13:00,28
12139999,1613581,3/6/2019 14:00,26
12139999,1613581,3/6/2019 15:00,25
12139999,1613581,3/6/2019 16:00,23
12139999,1613581,3/6/2019 17:00,25
12139999,1613581,3/6/2019 18:00,24
12139999,1613581,3/6/2019 19:00,23
12139999,1613581,3/6/2019 20:00,24
12139999,1613581,3/6/2019 21:00,26
12139999,1613581,3/6/2019 22:00,24
12139999,1613581,3/6/2019 23:00,24
12139999,1613581,3/7/2019 0:00,24
12139999,1613581,3/7/2019 1:00,27
12139999,1613581,3/7/2019 2:00,28
12139999,1613581,3/7/2019 3:00,30
12139999,1613581,3/7/2019 4:00,28
12139999,1613581,3/7/2019 5:00,29
12139999,1613581,3/7/2019 6:00,30
12139999,1613581,3/7/2019 7:00,29
12139999,1613581,3/7/2019 8:00,29
12139999,1613581,3/7/2019 9:00,32
12139999,1613581,3/7/2019 10:00,37
12139999,1613581,3/7/2019 11:00,42
12139999,1613581,3/7/2019 12:00,44
12139999,1613581,3/7/2019 13:00,44
12139999,1613581,3/7/2019 14:00,39
12139999,1613581,3/7/2019 15:00,31
12139999,1613581,3/7/2019 16:00,31
12139999,1613581,3/7/2019 17:00,26
12139999,1613581,3/7/2019 18:00,23
12139999,1613581,3/7/2019 19:00,23
12139999,1613581,3/7/2019 20:00,23
12139999,1613581,3/7/2019 21:00,18
12139999,1613581,3/7/2019 22:00,17
12139999,1613581,3/7/2019 23:00,17
12139999,1613581,3/8/2019 0:00,17
12139999,1613581,3/8/2019 1:00,19
12139999,1613581,3/8/2019 2:00,20
12139999,1613581,3/8/2019 3:00,20
12139999,1613581,3/8/2019 4:00,23
12139999,1613581,3/8/2019 5:00,21
12139999,1613581,3/8/2019 6:00,21
12139999,1613581,3/8/2019 7:00,21
12139999,1613581,3/8/2019 8:00,21
12139999,1613581,3/8/2019 9:00,22
12139999,1613581,3/8/2019 10:00,23
12139999,1613581,3/8/2019 11:00,24
12139999,1613581,3/8/2019 12:00,29
12139999,1613581,3/8/2019 13:00,27
12139999,1613581,3/8/2019 14:00,23
12139999,1613581,3/8/2019 15:00,18
12139999,1613581,3/8/2019 16:00,15
12139999,1613581,3/8/2019 17:00,12
12139999,1613581,3/8/2019 18:00,10
12139999,1613581,3/8/2019 19:00,11
12139999,1613581,3/8/2019 20:00,10
12139999,1613581,3/8/2019 21:00,6
12139999,1613581,3/8/2019 22:00,8
12139999,1613581,3/8/2019 23:00,8
12139999,1613581,3/9/2019 0:00,8
12139999,1613581,3/9/2019 1:00,5
12139999,1613581,3/9/2019 2:00,3
12139999,1613581,3/9/2019 3:00,4
12139999,1613581,3/9/2019 4:00,3
12139999,1613581,3/9/2019 5:00,3
12139999,1613581,3/9/2019 6:00,3
12139999,1613581,3/9/2019 7:00,4
12139999,1613581,3/9/2019 8:00,6
12139999,1613581,3/9/2019 10:00,7
12139999,1613581,3/9/2019 12:00,12
12139999,1613581,3/9/2019 14:00,12
12139999,1613581,3/9/2019 17:00,4
12139999,1613581,3/9/2019 18:00,6
12139999,1613581,3/9/2019 19:00,7
12139999,1613581,3/9/2019 20:00,6
12139999,1613581,3/9/2019 21:00,7
12139999,1613581,3/9/2019 22:00,7
12139999,1613581,3/9/2019 23:00,7
12139999,1613581,3/10/2019 0:00,7
12139999,1613581,3/10/2019 1:00,11
12139999,1613581,3/10/2019 3:00,11
12139999,1613581,3/10/2019 4:00,10
12139999,1613581,3/10/2019 5:00,9
12139999,1613581,3/10/2019 6:00,9
12139999,1613581,3/10/2019 7:00,8
12139999,1613581,3/10/2019 8:00,6
12139999,1613581,3/10/2019 9:00,6
12139999,1613581,3/10/2019 10:00,7
12139999,1613581,3/10/2019 11:00,9
12139999,1613581,3/10/2019 12:00,10
12139999,1613581,3/10/2019 13:00,13
12139999,1613581,3/10/2019 14:00,11
12139999,1613581,3/10/2019 15:00,8
12139999,1613581,3/10/2019 16:00,6
12139999,1613581,3/10/2019 17:00,5
12139999,1613581,3/10/2019 18:00,5
12139999,1613581,3/10/2019 19:00,5
12139999,1613581,3/10/2019 20:00,7
12139999,1613581,3/10/2019 21:00,10
12139999,1613581,3/10/2019 22:00,4
12139999,1613581,3/10/2019 23:00,4
12139999,1613581,3/11/2019 0:00,4
12139999,1613581,3/11/2019 1:00,3
12139999,1613581,3/11/2019 2:00,3
12139999,1613581,3/11/2019 3:00,4
12139999,1613581,3/11/2019 4:00,4
12139999,1613581,3/11/2019 5:00,3
12139999,1613581,3/11/2019 6:00,3
12139999,1613581,3/11/2019 7:00,4
12139999,1613581,3/11/2019 8:00,3
12139999,1613581,3/11/2019 9:00,3
12139999,1613581,3/11/2019 10:00,6
12139999,1613581,3/11/2019 11:00,7
12139999,1613581,3/11/2019 12:00,8
12139999,1613581,3/11/2019 13:00,13
12139999,1613581,3/11/2019 14:00,17
12139999,1613581,3/11/2019 15:00,15
12139999,1613581,3/11/2019 16:00,11
12139999,1613581,3/11/2019 17:00,13
12139999,1613581,3/11/2019 18:00,13
12139999,1613581,3/11/2019 19:00,13
12139999,1613581,3/11/2019 20:00,14
12139999,1613581,3/11/2019 21:00,10
12139999,1613581,3/11/2019 22:00,12
12139999,1613581,3/11/2019 23:00,12
12139999,1613581,3/12/2019 0:00,12
12139999,1613581,3/12/2019 1:00,12
12139999,1613581,3/12/2019 2:00,11
12139999,1613581,3/12/2019 3:00,12
12139999,1613581,3/12/2019 4:00,12
12139999,1613581,3/12/2019 5:00,13
12139999,1613581,3/12/2019 6:00,15
12139999,1613581,3/12/2019 7:00,11
12139999,1613581,3/12/2019 8:00,12
12139999,1613581,3/12/2019 9:00,22
12139999,1613581,3/12/2019 10:00,31
12139999,1613581,3/12/2019 11:00,34
12139999,1613581,3/12/2019 12:00,33
12139999,1613581,3/12/2019 13:00,33
12139999,1613581,3/12/2019 14:00,32
12139999,1613581,3/12/2019 15:00,28
12139999,1613581,3/12/2019 16:00,20
12139999,1613581,3/12/2019 17:00,20
12139999,1613581,3/12/2019 18:00,17
12139999,1613581,3/12/2019 19:00,17
12139999,1613581,3/12/2019 20:00,17
12139999,1613581,3/12/2019 21:00,13
12139999,1613581,3/12/2019 22:00,12
12139999,1613581,3/12/2019 23:00,12
12139999,1613581,3/13/2019 0:00,12
12139999,1613581,3/13/2019 1:00,15
12139999,1613581,3/13/2019 2:00,15
12139999,1613581,3/13/2019 3:00,15
12139999,1613581,3/13/2019 4:00,16
12139999,1613581,3/13/2019 5:00,16
12139999,1613581,3/13/2019 6:00,18
12139999,1613581,3/13/2019 7:00,15
12139999,1613581,3/13/2019 8:00,14
12139999,1613581,3/13/2019 9:00,15
12139999,1613581,3/13/2019 10:00,15
12139999,1613581,3/13/2019 11:00,16
12139999,1613581,3/13/2019 12:00,20
12139999,1613581,3/13/2019 13:00,15
12139999,1613581,3/13/2019 14:00,10
12139999,1613581,3/13/2019 15:00,10
12139999,1613581,3/13/2019 16:00,9
12139999,1613581,3/13/2019 17:00,10
12139999,1613581,3/13/2019 18:00,9
12139999,1613581,3/13/2019 19:00,9
12139999,1613581,3/13/2019 20:00,9
12139999,1613581,3/13/2019 21:00,10
12139999,1613581,3/13/2019 22:00,8
12139999,1613581,3/13/2019 23:00,8
12139999,1613581,3/14/2019 0:00,8
12139999,1613581,3/14/2019 1:00,8
12139999,1613581,3/14/2019 2:00,8
12139999,1613581,3/14/2019 3:00,8
12139999,1613581,3/14/2019 4:00,7
12139999,1613581,3/14/2019 5:00,6
12139999,1613581,3/14/2019 6:00,7
12139999,1613581,3/14/2019 7:00,7
12139999,1613581,3/14/2019 8:00,6
12139999,1613581,3/14/2019 9:00,9
12139999,1613581,3/14/2019 10:00,10
12139999,1613581,3/14/2019 11:00,15
12139999,1613581,3/14/2019 12:00,15
12139999,1613581,3/14/2019 13:00,17
12139999,1613581,3/14/2019 14:00,15
12139999,1613581,3/14/2019 15:00,17
12139999,1613581,3/14/2019 16:00,17
12139999,1613581,3/14/2019 17:00,18
12139999,1613581,3/14/2019 18:00,16
12139999,1613581,3/14/2019 19:00,14
12139999,1613581,3/14/2019 20:00,13
12139999,1613581,3/14/2019 21:00,11
12139999,1613581,3/14/2019 22:00,13
12139999,1613581,3/14/2019 23:00,13
12139999,1613581,3/15/2019 0:00,13
12139999,1613581,3/15/2019 1:00,4
12139999,1613581,3/15/2019 2:00,7
12139999,1613581,3/15/2019 3:00,5
12139999,1613581,3/15/2019 4:00,4
12139999,1613581,3/15/2019 5:00,4
12139999,1613581,3/15/2019 6:00,3
12139999,1613581,3/15/2019 7:00,2
12139999,1613581,3/15/2019 8:00,3
12139999,1613581,3/15/2019 9:00,5
12139999,1613581,3/15/2019 10:00,10
12139999,1613581,3/15/2019 11:00,12
12139999,1613581,3/15/2019 12:00,12
12139999,1613581,3/15/2019 13:00,10
12139999,1613581,3/15/2019 14:00,12
12139999,1613581,3/15/2019 15:00,11
12139999,1613581,3/15/2019 16:00,8
12139999,1613581,3/15/2019 17:00,7
12139999,1613581,3/15/2019 18:00,9
12139999,1613581,3/15/2019 19:00,9
12139999,1613581,3/15/2019 20:00,8
12139999,1613581,3/15/2019 21:00,7
12139999,1613581,3/15/2019 22:00,7
12139999,1613581,3/15/2019 23:00,7
12139999,1613581,3/16/2019 0:00,7
12139999,1613581,3/16/2019 1:00,7
12139999,1613581,3/16/2019 2:00,7
12139999,1613581,3/16/2019 3:00,7
12139999,1613581,3/16/2019 4:00,7
12139999,1613581,3/16/2019 5:00,7
12139999,1613581,3/16/2019 6:00,7
12139999,1613581,3/16/2019 7:00,8
12139999,1613581,3/16/2019 8:00,8
12139999,1613581,3/16/2019 16:00,11
12139999,1613581,3/16/2019 17:00,10
12139999,1613581,3/16/2019 18:00,7
12139999,1613581,3/16/2019 19:00,7
12139999,1613581,3/16/2019 20:00,4
12139999,1613581,3/16/2019 21:00,1
12139999,1613581,3/16/2019 22:00,2
12139999,1613581,3/16/2019 23:00,2
12139999,1613581,3/17/2019 0:00,2
12139999,1613581,3/17/2019 1:00,2
12139999,1613581,3/17/2019 2:00,2
12139999,1613581,3/17/2019 3:00,2
12139999,1613581,3/17/2019 4:00,2
12139999,1613581,3/17/2019 5:00,2
12139999,1613581,3/17/2019 6:00,2
12139999,1613581,3/17/2019 7:00,2
12139999,1613581,3/17/2019 8:00,2
12139999,1613581,3/17/2019 9:00,2
12139999,1613581,3/17/2019 10:00,2
12139999,1613581,3/17/2019 11:00,2
12139999,1613581,3/17/2019 12:00,2
12139999,1613581,3/17/2019 13:00,2
12139999,1613581,3/17/2019 14:00,2
12139999,1613581,3/17/2019 15:00,2
12139999,1613581,3/17/2019 16:00,2
12139999,1613581,3/17/2019 17:00,2
12139999,1613581,3/17/2019 18:00,2
12139999,1613581,3/17/2019 19:00,2
12139999,1613581,3/17/2019 20:00,2
12139999,1613581,3/17/2019 21:00,2
12139999,1613581,3/17/2019 22:00,2
12139999,1613581,3/17/2019 23:00,2
12139999,1613581,3/18/2019 0:00,2
12139999,1613581,3/18/2019 1:00,2
12139999,1613581,3/18/2019 2:00,2
12139999,1613581,3/18/2019 3:00,2
12139999,1613581,3/18/2019 4:00,2
12139999,1613581,3/18/2019 5:00,2
12139999,1613581,3/18/2019 6:00,2
12139999,1613581,3/18/2019 7:00,2
12139999,1613581,3/18/2019 10:00,15
12139999,1613581,3/18/2019 11:00,15
12139999,1613581,3/18/2019 12:00,15
12139999,1613581,3/18/2019 13:00,14
12139999,1613581,3/18/2019 14:00,12
12139999,1613581,3/18/2019 15:00,12
12139999,1613581,3/18/2019 16:00,14
12139999,1613581,3/18/2019 17:00,10
12139999,1613581,3/18/2019 18:00,14
12139999,1613581,3/18/2019 19:00,15
12139999,1613581,3/18/2019 20:00,15
12139999,1613581,3/18/2019 21:00,16
12139999,1613581,3/18/2019 22:00,16
12139999,1613581,3/18/2019 23:00,16
12139999,1613581,3/19/2019 0:00,16
12139999,1613581,3/19/2019 1:00,15
12139999,1613581,3/19/2019 2:00,16
12139999,1613581,3/19/2019 3:00,15
12139999,1613581,3/19/2019 4:00,15
12139999,1613581,3/19/2019 5:00,15
12139999,1613581,3/19/2019 6:00,16
12139999,1613581,3/19/2019 7:00,17
12139999,1613581,3/19/2019 8:00,16
12139999,1613581,3/19/2019 9:00,19
12139999,1613581,3/19/2019 10:00,22
12139999,1613581,3/19/2019 11:00,24
12139999,1613581,3/19/2019 12:00,28
12139999,1613581,3/19/2019 13:00,31
12139999,1613581,3/19/2019 14:00,27
12139999,1613581,3/19/2019 15:00,24
12139999,1613581,3/19/2019 16:00,25
12139999,1613581,3/19/2019 17:00,19
12139999,1613581,3/19/2019 18:00,16
12139999,1613581,3/19/2019 19:00,12
12139999,1613581,3/19/2019 20:00,15
12139999,1613581,3/19/2019 21:00,12
12139999,1613581,3/19/2019 22:00,13
12139999,1613581,3/19/2019 23:00,13
12139999,1613581,3/20/2019 0:00,13
12139999,1613581,3/20/2019 1:00,10
12139999,1613581,3/20/2019 2:00,12
12139999,1613581,3/20/2019 3:00,11
12139999,1613581,3/20/2019 4:00,11
12139999,1613581,3/20/2019 5:00,11
12139999,1613581,3/20/2019 6:00,14
12139999,1613581,3/20/2019 7:00,15
12139999,1613581,3/20/2019 8:00,16
12139999,1613581,3/20/2019 9:00,17
12139999,1613581,3/20/2019 10:00,20
12139999,1613581,3/20/2019 11:00,22
12139999,1613581,3/20/2019 12:00,26
12139999,1613581,3/20/2019 13:00,26
12139999,1613581,3/20/2019 14:00,22
12139999,1613581,3/20/2019 15:00,0
12139999,1613581,3/20/2019 17:00,14
12139999,1613581,3/20/2019 18:00,15
12139999,1613581,3/20/2019 19:00,15
12139999,1613581,3/20/2019 20:00,14
12139999,1613581,3/20/2019 21:00,15
12139999,1613581,3/20/2019 22:00,14
12139999,1613581,3/20/2019 23:00,14
12139999,1613581,3/21/2019 0:00,14
12139999,1613581,3/21/2019 1:00,15
12139999,1613581,3/21/2019 2:00,15
12139999,1613581,3/21/2019 3:00,15
12139999,1613581,3/21/2019 4:00,15
12139999,1613581,3/21/2019 5:00,15
12139999,1613581,3/21/2019 6:00,14
12139999,1613581,3/21/2019 7:00,13
12139999,1613581,3/21/2019 8:00,12
12139999,1613581,3/21/2019 9:00,12
12139999,1613581,3/21/2019 10:00,14
12139999,1613581,3/21/2019 11:00,14
12139999,1613581,3/21/2019 12:00,16
12139999,1613581,3/21/2019 13:00,16
12139999,1613581,3/21/2019 14:00,12
12139999,1613581,3/21/2019 15:00,15
12139999,1613581,3/21/2019 16:00,9
12139999,1613581,3/21/2019 17:00,3
12139999,1613581,3/21/2019 18:00,5
12139999,1613581,3/21/2019 19:00,6
12139999,1613581,3/21/2019 20:00,4
12139999,1613581,3/21/2019 21:00,5
12139999,1613581,3/21/2019 22:00,3
12139999,1613581,3/21/2019 23:00,3
12139999,1613581,3/22/2019 0:00,3
12139999,1613581,3/22/2019 1:00,2
12139999,1613581,3/22/2019 2:00,3
12139999,1613581,3/22/2019 3:00,2
12139999,1613581,3/22/2019 4:00,3
12139999,1613581,3/22/2019 5:00,4
12139999,1613581,3/22/2019 6:00,4
12139999,1613581,3/22/2019 7:00,5
12139999,1613581,3/22/2019 8:00,3
12139999,1613581,3/22/2019 9:00,4
12139999,1613581,3/22/2019 10:00,5
12139999,1613581,3/22/2019 11:00,5
12139999,1613581,3/22/2019 12:00,7
12139999,1613581,3/22/2019 13:00,10
12139999,1613581,3/22/2019 14:00,10
12139999,1613581,3/22/2019 15:00,9
12139999,1613581,3/22/2019 16:00,9
12139999,1613581,3/22/2019 17:00,10
12139999,1613581,3/22/2019 18:00,10
12139999,1613581,3/22/2019 19:00,9
12139999,1613581,3/22/2019 20:00,8
12139999,1613581,3/22/2019 21:00,8
12139999,1613581,3/22/2019 22:00,9
12139999,1613581,3/22/2019 23:00,8
12139999,1613581,3/23/2019 0:00,9
12139999,1613581,3/23/2019 1:00,7
12139999,1613581,3/23/2019 2:00,10
12139999,1613581,3/23/2019 3:00,9
12139999,1613581,3/23/2019 4:00,8
12139999,1613581,3/23/2019 5:00,7
12139999,1613581,3/23/2019 6:00,9
