"actual_at_time_stamp","metric_id","actual_metric_value"
2019-08-16 03:00:00,"161588",0
2019-08-16 04:00:00,"161588",0
2019-08-16 05:00:00,"161588",0
2019-08-16 06:00:00,"161588",0
2019-08-16 07:00:00,"161588",0
2019-08-16 08:00:00,"161588",0
2019-08-16 09:00:00,"161588",0
2019-08-16 10:00:00,"161588",0
2019-08-16 11:00:00,"161588",0
2019-08-16 12:00:00,"161588",0
2019-08-16 13:00:00,"161588",0
2019-08-16 14:00:00,"161588",0
2019-08-16 15:00:00,"161588",0
2019-08-16 16:00:00,"161588",0
2019-08-16 17:00:00,"161588",0
2019-08-16 18:00:00,"161588",0
2019-08-14 17:00:00,"1618010",18
2019-08-14 18:00:00,"1618010",18
2019-08-14 19:00:00,"1618010",18
2019-08-14 20:00:00,"1618010",19
2019-08-14 21:00:00,"1618010",19
2019-08-14 22:00:00,"1618010",18
2019-08-14 23:00:00,"1618010",17
2019-08-15 00:00:00,"1618010",19
2019-08-15 01:00:00,"1618010",18
2019-08-15 02:00:00,"1618010",17
2019-08-15 03:00:00,"1618010",19
2019-08-15 04:00:00,"1618010",20
2019-08-15 05:00:00,"1618010",20
2019-08-15 06:00:00,"1618010",20
2019-08-15 07:00:00,"1618010",21
2019-08-15 08:00:00,"1618010",18
2019-08-15 09:00:00,"1618010",20
2019-08-15 10:00:00,"1618010",21
2019-08-15 11:00:00,"1618010",21
2019-08-15 12:00:00,"1618010",21
2019-08-15 13:00:00,"1618010",21
2019-08-15 14:00:00,"1618010",21
2019-08-15 15:00:00,"1618010",21
2019-08-15 16:00:00,"1618010",21
2019-08-15 17:00:00,"1618010",21
2019-08-15 18:00:00,"1618010",21
2019-08-15 19:00:00,"1618010",18
2019-08-15 20:00:00,"1618010",18
2019-08-15 21:00:00,"1618010",17
2019-08-15 22:00:00,"1618010",17
2019-08-15 23:00:00,"1618010",15
2019-08-16 00:00:00,"1618010",17
2019-08-16 01:00:00,"1618010",18
2019-08-16 02:00:00,"1618010",17
2019-08-16 03:00:00,"1618010",17
2019-08-16 04:00:00,"1618010",16
2019-08-16 05:00:00,"1618010",16
2019-08-16 06:00:00,"1618010",17
2019-08-16 07:00:00,"1618010",16
2019-08-16 08:00:00,"1618010",17
2019-08-16 09:00:00,"1618010",17
2019-08-16 10:00:00,"1618010",16
2019-08-16 11:00:00,"1618010",17
2019-08-16 12:00:00,"1618010",17
2019-08-16 13:00:00,"1618010",17
2019-08-16 14:00:00,"1618010",17
2019-08-16 15:00:00,"1618010",16
2019-08-16 16:00:00,"1618010",17
2019-08-16 17:00:00,"1618010",16
2019-08-16 18:00:00,"1618010",17
2019-08-14 17:00:00,"1201400630001",16
2019-08-14 18:00:00,"1201400630001",15
2019-08-14 19:00:00,"1201400630001",15
2019-08-14 20:00:00,"1201400630001",16
2019-08-14 21:00:00,"1201400630001",17
2019-08-14 22:00:00,"1201400630001",15
2019-08-14 23:00:00,"1201400630001",15
2019-08-15 00:00:00,"1201400630001",16
2019-08-15 01:00:00,"1201400630001",15
2019-08-15 02:00:00,"1201400630001",16
2019-08-15 03:00:00,"1201400630001",15
2019-08-15 04:00:00,"1201400630001",16
2019-08-15 05:00:00,"1201400630001",16
2019-08-15 06:00:00,"1201400630001",16
2019-08-15 07:00:00,"1201400630001",16
2019-08-15 08:00:00,"1201400630001",15
2019-08-15 09:00:00,"1201400630001",16
2019-08-15 10:00:00,"1201400630001",15
2019-08-15 11:00:00,"1201400630001",16
2019-08-15 12:00:00,"1201400630001",16
2019-08-15 13:00:00,"1201400630001",18
2019-08-15 14:00:00,"1201400630001",15
2019-08-15 15:00:00,"1201400630001",15
2019-08-15 16:00:00,"1201400630001",17
2019-08-15 17:00:00,"1201400630001",17
2019-08-15 18:00:00,"1201400630001",17
2019-08-15 19:00:00,"1201400630001",18
2019-08-15 20:00:00,"1201400630001",18
2019-08-15 21:00:00,"1201400630001",14
2019-08-15 22:00:00,"1201400630001",14
2019-08-15 23:00:00,"1201400630001",18
2019-08-16 00:00:00,"1201400630001",18
2019-08-16 01:00:00,"1201400630001",16
2019-08-16 02:00:00,"1201400630001",15
2019-08-16 03:00:00,"1201400630001",14
2019-08-16 04:00:00,"1201400630001",18
2019-08-16 05:00:00,"1201400630001",15
2019-08-16 06:00:00,"1201400630001",14
2019-08-16 07:00:00,"1201400630001",16
2019-08-16 08:00:00,"1201400630001",15
2019-08-16 09:00:00,"1201400630001",15
2019-08-16 10:00:00,"1201400630001",16
2019-08-16 11:00:00,"1201400630001",15
2019-08-16 12:00:00,"1201400630001",15
2019-08-16 13:00:00,"1201400630001",16
2019-08-16 14:00:00,"1201400630001",15
2019-08-16 15:00:00,"1201400630001",16
2019-08-16 16:00:00,"1201400630001",15
2019-08-16 17:00:00,"1201400630001",13
2019-08-16 18:00:00,"1201400630001",13
2019-08-14 17:00:00,"1201400630002",17
2019-08-14 18:00:00,"1201400630002",19
2019-08-14 19:00:00,"1201400630002",19
2019-08-14 20:00:00,"1201400630002",18
2019-08-14 21:00:00,"1201400630002",18
2019-08-14 22:00:00,"1201400630002",19
2019-08-14 23:00:00,"1201400630002",18
2019-08-15 00:00:00,"1201400630002",18
2019-08-15 01:00:00,"1201400630002",18
2019-08-15 02:00:00,"1201400630002",17
2019-08-15 03:00:00,"1201400630002",19
2019-08-15 04:00:00,"1201400630002",18
2019-08-15 05:00:00,"1201400630002",20
2019-08-15 06:00:00,"1201400630002",20
2019-08-15 07:00:00,"1201400630002",20
2019-08-15 08:00:00,"1201400630002",18
2019-08-15 09:00:00,"1201400630002",20
2019-08-15 10:00:00,"1201400630002",20
2019-08-15 11:00:00,"1201400630002",20
2019-08-15 12:00:00,"1201400630002",20
2019-08-15 13:00:00,"1201400630002",19
2019-08-15 14:00:00,"1201400630002",20
2019-08-15 15:00:00,"1201400630002",20
2019-08-15 16:00:00,"1201400630002",20
2019-08-15 17:00:00,"1201400630002",20
2019-08-15 18:00:00,"1201400630002",20
2019-08-15 19:00:00,"1201400630002",19
2019-08-15 20:00:00,"1201400630002",18
2019-08-15 21:00:00,"1201400630002",15
2019-08-15 22:00:00,"1201400630002",15
2019-08-15 23:00:00,"1201400630002",16
2019-08-16 00:00:00,"1201400630002",18
2019-08-16 01:00:00,"1201400630002",15
2019-08-16 02:00:00,"1201400630002",20
2019-08-16 03:00:00,"1201400630002",15
2019-08-16 04:00:00,"1201400630002",15
2019-08-16 05:00:00,"1201400630002",20
2019-08-16 06:00:00,"1201400630002",16
2019-08-16 07:00:00,"1201400630002",20
2019-08-16 08:00:00,"1201400630002",16
2019-08-16 09:00:00,"1201400630002",20
2019-08-16 10:00:00,"1201400630002",20
2019-08-16 11:00:00,"1201400630002",19
2019-08-16 12:00:00,"1201400630002",19
2019-08-16 13:00:00,"1201400630002",19
2019-08-16 14:00:00,"1201400630002",20
2019-08-16 15:00:00,"1201400630002",19
2019-08-16 16:00:00,"1201400630002",19
2019-08-16 17:00:00,"1201400630002",16
2019-08-16 18:00:00,"1201400630002",16
2019-08-14 17:00:00,"1201400630003",8
2019-08-14 18:00:00,"1201400630003",7
2019-08-14 19:00:00,"1201400630003",7
2019-08-14 20:00:00,"1201400630003",8
2019-08-14 21:00:00,"1201400630003",8
2019-08-14 22:00:00,"1201400630003",8
2019-08-14 23:00:00,"1201400630003",8
2019-08-15 00:00:00,"1201400630003",8
2019-08-15 01:00:00,"1201400630003",8
2019-08-15 02:00:00,"1201400630003",8
2019-08-15 03:00:00,"1201400630003",7
2019-08-15 04:00:00,"1201400630003",7
2019-08-15 05:00:00,"1201400630003",8
2019-08-15 06:00:00,"1201400630003",9
2019-08-15 07:00:00,"1201400630003",9
2019-08-15 08:00:00,"1201400630003",7
2019-08-15 09:00:00,"1201400630003",9
2019-08-15 10:00:00,"1201400630003",10
2019-08-15 11:00:00,"1201400630003",9
2019-08-15 12:00:00,"1201400630003",9
2019-08-15 13:00:00,"1201400630003",9
2019-08-15 14:00:00,"1201400630003",10
2019-08-15 15:00:00,"1201400630003",10
2019-08-15 16:00:00,"1201400630003",10
2019-08-15 17:00:00,"1201400630003",10
2019-08-15 18:00:00,"1201400630003",10
2019-08-15 19:00:00,"1201400630003",9
2019-08-15 20:00:00,"1201400630003",10
2019-08-15 21:00:00,"1201400630003",8
2019-08-15 22:00:00,"1201400630003",8
2019-08-15 23:00:00,"1201400630003",9
2019-08-16 00:00:00,"1201400630003",9
2019-08-16 01:00:00,"1201400630003",10
2019-08-16 02:00:00,"1201400630003",9
2019-08-16 03:00:00,"1201400630003",8
2019-08-16 04:00:00,"1201400630003",9
2019-08-16 05:00:00,"1201400630003",8
2019-08-16 06:00:00,"1201400630003",9
2019-08-16 07:00:00,"1201400630003",8
2019-08-16 08:00:00,"1201400630003",9
2019-08-16 09:00:00,"1201400630003",8
2019-08-16 10:00:00,"1201400630003",8
2019-08-16 11:00:00,"1201400630003",9
2019-08-16 12:00:00,"1201400630003",9
2019-08-16 13:00:00,"1201400630003",8
2019-08-16 14:00:00,"1201400630003",9
2019-08-16 15:00:00,"1201400630003",8
2019-08-16 16:00:00,"1201400630003",8
2019-08-16 17:00:00,"1201400630003",9
2019-08-16 18:00:00,"1201400630003",9
2019-08-14 17:00:00,"1201400630005",14
2019-08-14 18:00:00,"1201400630005",15
2019-08-14 19:00:00,"1201400630005",15
2019-08-14 20:00:00,"1201400630005",12
2019-08-14 21:00:00,"1201400630005",11
2019-08-14 22:00:00,"1201400630005",11
2019-08-14 23:00:00,"1201400630005",11
2019-08-15 00:00:00,"1201400630005",12
2019-08-15 01:00:00,"1201400630005",12
2019-08-15 02:00:00,"1201400630005",12
2019-08-15 03:00:00,"1201400630005",13
2019-08-15 04:00:00,"1201400630005",13
2019-08-15 05:00:00,"1201400630005",14
2019-08-15 06:00:00,"1201400630005",14
2019-08-15 07:00:00,"1201400630005",14
2019-08-15 08:00:00,"1201400630005",12
2019-08-15 09:00:00,"1201400630005",14
2019-08-15 10:00:00,"1201400630005",15
2019-08-15 11:00:00,"1201400630005",14
2019-08-15 12:00:00,"1201400630005",14
2019-08-15 13:00:00,"1201400630005",14
2019-08-15 14:00:00,"1201400630005",15
2019-08-15 15:00:00,"1201400630005",14
2019-08-15 16:00:00,"1201400630005",15
2019-08-15 17:00:00,"1201400630005",15
2019-08-15 18:00:00,"1201400630005",15
2019-08-15 19:00:00,"1201400630005",13
2019-08-15 20:00:00,"1201400630005",13
2019-08-15 21:00:00,"1201400630005",12
2019-08-15 22:00:00,"1201400630005",12
2019-08-15 23:00:00,"1201400630005",13
2019-08-16 00:00:00,"1201400630005",11
2019-08-16 01:00:00,"1201400630005",11
2019-08-16 02:00:00,"1201400630005",11
2019-08-16 03:00:00,"1201400630005",12
2019-08-16 04:00:00,"1201400630005",12
2019-08-16 05:00:00,"1201400630005",11
2019-08-16 06:00:00,"1201400630005",11
2019-08-16 07:00:00,"1201400630005",12
2019-08-16 08:00:00,"1201400630005",12
2019-08-16 09:00:00,"1201400630005",11
2019-08-16 10:00:00,"1201400630005",12
2019-08-16 11:00:00,"1201400630005",11
2019-08-16 12:00:00,"1201400630005",11
2019-08-16 13:00:00,"1201400630005",12
2019-08-16 14:00:00,"1201400630005",11
2019-08-16 15:00:00,"1201400630005",10
2019-08-16 16:00:00,"1201400630005",10
2019-08-16 17:00:00,"1201400630005",10
2019-08-16 18:00:00,"1201400630005",10
2019-08-14 17:00:00,"1201400630006",12
2019-08-14 18:00:00,"1201400630006",12
2019-08-14 19:00:00,"1201400630006",13
2019-08-14 20:00:00,"1201400630006",11
2019-08-14 21:00:00,"1201400630006",12
2019-08-14 22:00:00,"1201400630006",13
2019-08-14 23:00:00,"1201400630006",14
2019-08-15 00:00:00,"1201400630006",11
2019-08-15 01:00:00,"1201400630006",15
2019-08-15 02:00:00,"1201400630006",15
2019-08-15 03:00:00,"1201400630006",15
2019-08-15 04:00:00,"1201400630006",15
2019-08-15 05:00:00,"1201400630006",15
2019-08-15 06:00:00,"1201400630006",15
2019-08-15 07:00:00,"1201400630006",15
2019-08-15 08:00:00,"1201400630006",15
2019-08-15 09:00:00,"1201400630006",15
2019-08-15 10:00:00,"1201400630006",15
2019-08-15 11:00:00,"1201400630006",15
2019-08-15 12:00:00,"1201400630006",15
2019-08-15 13:00:00,"1201400630006",15
2019-08-15 14:00:00,"1201400630006",15
2019-08-15 15:00:00,"1201400630006",15
2019-08-15 16:00:00,"1201400630006",15
2019-08-15 17:00:00,"1201400630006",15
2019-08-15 18:00:00,"1201400630006",15
2019-08-15 19:00:00,"1201400630006",15
2019-08-15 20:00:00,"1201400630006",15
2019-08-15 21:00:00,"1201400630006",14
2019-08-15 22:00:00,"1201400630006",14
2019-08-15 23:00:00,"1201400630006",14
2019-08-16 00:00:00,"1201400630006",14
2019-08-16 01:00:00,"1201400630006",12
2019-08-16 02:00:00,"1201400630006",14
2019-08-16 03:00:00,"1201400630006",14
2019-08-16 04:00:00,"1201400630006",13
2019-08-16 05:00:00,"1201400630006",15
2019-08-16 06:00:00,"1201400630006",12
2019-08-16 07:00:00,"1201400630006",16
2019-08-16 08:00:00,"1201400630006",14
2019-08-16 09:00:00,"1201400630006",15
2019-08-16 10:00:00,"1201400630006",15
2019-08-16 11:00:00,"1201400630006",15
2019-08-16 12:00:00,"1201400630006",15
2019-08-16 13:00:00,"1201400630006",15
2019-08-16 14:00:00,"1201400630006",15
2019-08-16 15:00:00,"1201400630006",15
2019-08-16 16:00:00,"1201400630006",14
2019-08-16 17:00:00,"1201400630006",13
2019-08-16 18:00:00,"1201400630006",13
2019-08-14 17:00:00,"1201400630007",9
2019-08-14 18:00:00,"1201400630007",8
2019-08-14 19:00:00,"1201400630007",8
2019-08-14 20:00:00,"1201400630007",9
2019-08-14 21:00:00,"1201400630007",9
2019-08-14 22:00:00,"1201400630007",9
2019-08-14 23:00:00,"1201400630007",9
2019-08-15 00:00:00,"1201400630007",9
2019-08-15 01:00:00,"1201400630007",9
2019-08-15 02:00:00,"1201400630007",10
2019-08-15 03:00:00,"1201400630007",12
2019-08-15 04:00:00,"1201400630007",13
2019-08-15 05:00:00,"1201400630007",15
2019-08-15 06:00:00,"1201400630007",16
2019-08-15 07:00:00,"1201400630007",17
2019-08-15 08:00:00,"1201400630007",12
2019-08-15 09:00:00,"1201400630007",16
2019-08-15 10:00:00,"1201400630007",18
2019-08-15 11:00:00,"1201400630007",17
2019-08-15 12:00:00,"1201400630007",17
2019-08-15 13:00:00,"1201400630007",19
2019-08-15 14:00:00,"1201400630007",18
2019-08-15 15:00:00,"1201400630007",18
2019-08-15 16:00:00,"1201400630007",17
2019-08-15 17:00:00,"1201400630007",17
2019-08-15 18:00:00,"1201400630007",17
2019-08-15 19:00:00,"1201400630007",19
2019-08-15 20:00:00,"1201400630007",18
2019-08-15 21:00:00,"1201400630007",17
2019-08-15 22:00:00,"1201400630007",17
2019-08-15 23:00:00,"1201400630007",16
2019-08-16 00:00:00,"1201400630007",16
2019-08-16 01:00:00,"1201400630007",15
2019-08-16 02:00:00,"1201400630007",18
2019-08-16 03:00:00,"1201400630007",17
2019-08-16 04:00:00,"1201400630007",16
2019-08-16 05:00:00,"1201400630007",18
2019-08-16 06:00:00,"1201400630007",16
2019-08-16 07:00:00,"1201400630007",17
2019-08-16 08:00:00,"1201400630007",17
2019-08-16 09:00:00,"1201400630007",18
2019-08-16 10:00:00,"1201400630007",18
2019-08-16 11:00:00,"1201400630007",18
2019-08-16 12:00:00,"1201400630007",18
2019-08-16 13:00:00,"1201400630007",17
2019-08-16 14:00:00,"1201400630007",18
2019-08-16 15:00:00,"1201400630007",17
2019-08-16 16:00:00,"1201400630007",17
2019-08-16 17:00:00,"1201400630007",18
2019-08-16 18:00:00,"1201400630007",18
2019-08-14 17:00:00,"1201400630008",0
2019-08-14 18:00:00,"1201400630008",0
2019-08-14 19:00:00,"1201400630008",0
2019-08-14 20:00:00,"1201400630008",0
2019-08-14 21:00:00,"1201400630008",0
2019-08-14 22:00:00,"1201400630008",0
2019-08-14 23:00:00,"1201400630008",0
2019-08-15 00:00:00,"1201400630008",0
2019-08-15 01:00:00,"1201400630008",0
2019-08-15 02:00:00,"1201400630008",0
2019-08-15 03:00:00,"1201400630008",0
2019-08-15 04:00:00,"1201400630008",0
2019-08-15 05:00:00,"1201400630008",0
2019-08-15 06:00:00,"1201400630008",0
2019-08-15 07:00:00,"1201400630008",0
2019-08-15 08:00:00,"1201400630008",0
2019-08-15 09:00:00,"1201400630008",0
2019-08-15 10:00:00,"1201400630008",0
2019-08-15 11:00:00,"1201400630008",0
2019-08-15 12:00:00,"1201400630008",0
2019-08-15 13:00:00,"1201400630008",0
2019-08-15 14:00:00,"1201400630008",0
2019-08-15 15:00:00,"1201400630008",0
2019-08-15 16:00:00,"1201400630008",0
2019-08-15 17:00:00,"1201400630008",0
2019-08-15 18:00:00,"1201400630008",0
2019-08-15 19:00:00,"1201400630008",0
2019-08-15 20:00:00,"1201400630008",0
2019-08-15 21:00:00,"1201400630008",0
2019-08-15 22:00:00,"1201400630008",0
2019-08-15 23:00:00,"1201400630008",0
2019-08-16 00:00:00,"1201400630008",0
2019-08-16 01:00:00,"1201400630008",0
2019-08-16 02:00:00,"1201400630008",0
2019-08-16 03:00:00,"1201400630008",0
2019-08-16 04:00:00,"1201400630008",0
2019-08-16 05:00:00,"1201400630008",0
2019-08-16 06:00:00,"1201400630008",0
2019-08-16 07:00:00,"1201400630008",0
2019-08-16 08:00:00,"1201400630008",0
2019-08-16 09:00:00,"1201400630008",0
2019-08-16 10:00:00,"1201400630008",0
2019-08-16 11:00:00,"1201400630008",0
2019-08-16 12:00:00,"1201400630008",0
2019-08-16 13:00:00,"1201400630008",0
2019-08-16 14:00:00,"1201400630008",0
2019-08-16 15:00:00,"1201400630008",0
2019-08-16 16:00:00,"1201400630008",0
2019-08-16 17:00:00,"1201400630008",0
2019-08-16 18:00:00,"1201400630008",0
2019-08-14 17:00:00,"1201400630009",13
2019-08-14 18:00:00,"1201400630009",13
2019-08-14 19:00:00,"1201400630009",13
2019-08-14 20:00:00,"1201400630009",12
2019-08-14 21:00:00,"1201400630009",13
2019-08-14 22:00:00,"1201400630009",13
2019-08-14 23:00:00,"1201400630009",13
2019-08-15 00:00:00,"1201400630009",12
2019-08-15 01:00:00,"1201400630009",15
2019-08-15 02:00:00,"1201400630009",15
2019-08-15 03:00:00,"1201400630009",15
2019-08-15 04:00:00,"1201400630009",15
2019-08-15 05:00:00,"1201400630009",15
2019-08-15 06:00:00,"1201400630009",15
2019-08-15 07:00:00,"1201400630009",15
2019-08-15 08:00:00,"1201400630009",15
2019-08-15 09:00:00,"1201400630009",15
2019-08-15 10:00:00,"1201400630009",15
2019-08-15 11:00:00,"1201400630009",15
2019-08-15 12:00:00,"1201400630009",15
2019-08-15 13:00:00,"1201400630009",14
2019-08-15 14:00:00,"1201400630009",15
2019-08-15 15:00:00,"1201400630009",15
2019-08-15 16:00:00,"1201400630009",14
2019-08-15 17:00:00,"1201400630009",14
2019-08-15 18:00:00,"1201400630009",14
2019-08-15 19:00:00,"1201400630009",14
2019-08-15 20:00:00,"1201400630009",14
2019-08-15 21:00:00,"1201400630009",13
2019-08-15 22:00:00,"1201400630009",13
2019-08-15 23:00:00,"1201400630009",13
2019-08-16 00:00:00,"1201400630009",14
2019-08-16 01:00:00,"1201400630009",12
2019-08-16 02:00:00,"1201400630009",14
2019-08-16 03:00:00,"1201400630009",13
2019-08-16 04:00:00,"1201400630009",12
2019-08-16 05:00:00,"1201400630009",14
2019-08-16 06:00:00,"1201400630009",12
2019-08-16 07:00:00,"1201400630009",14
2019-08-16 08:00:00,"1201400630009",14
2019-08-16 09:00:00,"1201400630009",14
2019-08-16 10:00:00,"1201400630009",15
2019-08-16 11:00:00,"1201400630009",14
2019-08-16 12:00:00,"1201400630009",14
2019-08-16 13:00:00,"1201400630009",15
2019-08-16 14:00:00,"1201400630009",14
2019-08-16 15:00:00,"1201400630009",11
2019-08-16 16:00:00,"1201400630009",10
2019-08-16 17:00:00,"1201400630009",11
2019-08-16 18:00:00,"1201400630009",11
2019-08-14 17:00:00,"1201400630010",9
2019-08-14 18:00:00,"1201400630010",9
2019-08-14 19:00:00,"1201400630010",9
2019-08-14 20:00:00,"1201400630010",10
2019-08-14 21:00:00,"1201400630010",10
2019-08-14 22:00:00,"1201400630010",10
2019-08-14 23:00:00,"1201400630010",10
2019-08-15 00:00:00,"1201400630010",10
2019-08-15 01:00:00,"1201400630010",10
2019-08-15 02:00:00,"1201400630010",10
2019-08-15 03:00:00,"1201400630010",10
2019-08-15 04:00:00,"1201400630010",10
2019-08-15 05:00:00,"1201400630010",10
2019-08-15 06:00:00,"1201400630010",10
2019-08-15 07:00:00,"1201400630010",10
2019-08-15 08:00:00,"1201400630010",10
2019-08-15 09:00:00,"1201400630010",10
2019-08-15 10:00:00,"1201400630010",10
2019-08-15 11:00:00,"1201400630010",10
2019-08-15 12:00:00,"1201400630010",10
2019-08-15 13:00:00,"1201400630010",9
2019-08-15 14:00:00,"1201400630010",10
2019-08-15 15:00:00,"1201400630010",10
2019-08-15 16:00:00,"1201400630010",10
2019-08-15 17:00:00,"1201400630010",10
2019-08-15 18:00:00,"1201400630010",10
2019-08-15 19:00:00,"1201400630010",8
2019-08-15 20:00:00,"1201400630010",8
2019-08-15 21:00:00,"1201400630010",9
2019-08-15 22:00:00,"1201400630010",9
2019-08-15 23:00:00,"1201400630010",7
2019-08-16 00:00:00,"1201400630010",7
2019-08-16 01:00:00,"1201400630010",8
2019-08-16 02:00:00,"1201400630010",10
2019-08-16 03:00:00,"1201400630010",9
2019-08-16 04:00:00,"1201400630010",8
2019-08-16 05:00:00,"1201400630010",10
2019-08-16 06:00:00,"1201400630010",9
2019-08-16 07:00:00,"1201400630010",10
2019-08-16 08:00:00,"1201400630010",9
2019-08-16 09:00:00,"1201400630010",10
2019-08-16 10:00:00,"1201400630010",9
2019-08-16 11:00:00,"1201400630010",10
2019-08-16 12:00:00,"1201400630010",10
2019-08-16 13:00:00,"1201400630010",9
2019-08-16 14:00:00,"1201400630010",10
2019-08-16 15:00:00,"1201400630010",8
2019-08-16 16:00:00,"1201400630010",8
2019-08-16 17:00:00,"1201400630010",8
2019-08-16 18:00:00,"1201400630010",8
2019-08-14 17:00:00,"1201400630011",20
2019-08-14 18:00:00,"1201400630011",17
2019-08-14 19:00:00,"1201400630011",19
2019-08-14 20:00:00,"1201400630011",16
2019-08-14 21:00:00,"1201400630011",16
2019-08-14 22:00:00,"1201400630011",17
2019-08-14 23:00:00,"1201400630011",17
2019-08-15 00:00:00,"1201400630011",16
2019-08-15 01:00:00,"1201400630011",19
2019-08-15 02:00:00,"1201400630011",20
2019-08-15 03:00:00,"1201400630011",20
2019-08-15 04:00:00,"1201400630011",20
2019-08-15 05:00:00,"1201400630011",20
2019-08-15 06:00:00,"1201400630011",20
2019-08-15 07:00:00,"1201400630011",20
2019-08-15 08:00:00,"1201400630011",20
2019-08-15 09:00:00,"1201400630011",20
2019-08-15 10:00:00,"1201400630011",20
2019-08-15 11:00:00,"1201400630011",20
2019-08-15 12:00:00,"1201400630011",20
2019-08-15 13:00:00,"1201400630011",17
2019-08-15 14:00:00,"1201400630011",20
2019-08-15 15:00:00,"1201400630011",20
2019-08-15 16:00:00,"1201400630011",20
2019-08-15 17:00:00,"1201400630011",20
2019-08-15 18:00:00,"1201400630011",20
2019-08-15 19:00:00,"1201400630011",17
2019-08-15 20:00:00,"1201400630011",16
2019-08-15 21:00:00,"1201400630011",16
2019-08-15 22:00:00,"1201400630011",16
2019-08-15 23:00:00,"1201400630011",16
2019-08-16 00:00:00,"1201400630011",17
2019-08-16 01:00:00,"1201400630011",15
2019-08-16 02:00:00,"1201400630011",17
2019-08-16 03:00:00,"1201400630011",16
2019-08-16 04:00:00,"1201400630011",14
2019-08-16 05:00:00,"1201400630011",19
2019-08-16 06:00:00,"1201400630011",16
2019-08-16 07:00:00,"1201400630011",19
2019-08-16 08:00:00,"1201400630011",16
2019-08-16 09:00:00,"1201400630011",19
2019-08-16 10:00:00,"1201400630011",19
2019-08-16 11:00:00,"1201400630011",17
2019-08-16 12:00:00,"1201400630011",17
2019-08-16 13:00:00,"1201400630011",17
2019-08-16 14:00:00,"1201400630011",17
2019-08-16 15:00:00,"1201400630011",12
2019-08-16 16:00:00,"1201400630011",12
2019-08-16 17:00:00,"1201400630011",11
2019-08-16 18:00:00,"1201400630011",11
2019-08-14 17:00:00,"1201400630131",0
2019-08-14 18:00:00,"1201400630131",0
2019-08-14 19:00:00,"1201400630131",0
2019-08-14 20:00:00,"1201400630131",0
2019-08-14 21:00:00,"1201400630131",0
2019-08-14 22:00:00,"1201400630131",0
2019-08-14 23:00:00,"1201400630131",0
2019-08-15 00:00:00,"1201400630131",0
2019-08-15 01:00:00,"1201400630131",0
2019-08-15 02:00:00,"1201400630131",0
2019-08-15 03:00:00,"1201400630131",0
2019-08-15 04:00:00,"1201400630131",0
2019-08-15 05:00:00,"1201400630131",0
2019-08-15 06:00:00,"1201400630131",0
2019-08-15 07:00:00,"1201400630131",0
2019-08-15 08:00:00,"1201400630131",0
2019-08-15 09:00:00,"1201400630131",0
2019-08-15 10:00:00,"1201400630131",0
2019-08-15 11:00:00,"1201400630131",0
2019-08-15 12:00:00,"1201400630131",0
2019-08-15 13:00:00,"1201400630131",0
2019-08-15 14:00:00,"1201400630131",0
2019-08-15 15:00:00,"1201400630131",0
2019-08-15 16:00:00,"1201400630131",0
2019-08-15 17:00:00,"1201400630131",0
2019-08-15 18:00:00,"1201400630131",0
2019-08-15 19:00:00,"1201400630131",0
2019-08-15 20:00:00,"1201400630131",0
2019-08-15 21:00:00,"1201400630131",0
2019-08-15 22:00:00,"1201400630131",0
2019-08-15 23:00:00,"1201400630131",0
2019-08-16 00:00:00,"1201400630131",0
2019-08-16 01:00:00,"1201400630131",0
2019-08-16 02:00:00,"1201400630131",0
2019-08-16 03:00:00,"1201400630131",0
2019-08-16 04:00:00,"1201400630131",0
2019-08-16 05:00:00,"1201400630131",0
2019-08-16 06:00:00,"1201400630131",0
2019-08-16 07:00:00,"1201400630131",0
2019-08-16 08:00:00,"1201400630131",0
2019-08-16 09:00:00,"1201400630131",0
2019-08-16 10:00:00,"1201400630131",0
2019-08-16 11:00:00,"1201400630131",0
2019-08-16 12:00:00,"1201400630131",0
2019-08-16 13:00:00,"1201400630131",0
2019-08-16 14:00:00,"1201400630131",0
2019-08-16 15:00:00,"1201400630131",0
2019-08-16 16:00:00,"1201400630131",0
2019-08-16 17:00:00,"1201400630131",0
2019-08-16 18:00:00,"1201400630131",0
2019-08-14 17:00:00,"1201400630212",8
2019-08-14 18:00:00,"1201400630212",8
2019-08-14 19:00:00,"1201400630212",8
2019-08-14 20:00:00,"1201400630212",6
2019-08-14 21:00:00,"1201400630212",7
2019-08-14 22:00:00,"1201400630212",7
2019-08-14 23:00:00,"1201400630212",8
2019-08-15 00:00:00,"1201400630212",7
2019-08-15 01:00:00,"1201400630212",8
2019-08-15 02:00:00,"1201400630212",8
2019-08-15 03:00:00,"1201400630212",8
2019-08-15 04:00:00,"1201400630212",8
2019-08-15 05:00:00,"1201400630212",8
2019-08-15 06:00:00,"1201400630212",8
2019-08-15 07:00:00,"1201400630212",8
2019-08-15 08:00:00,"1201400630212",9
2019-08-15 09:00:00,"1201400630212",8
2019-08-15 10:00:00,"1201400630212",9
2019-08-15 11:00:00,"1201400630212",8
2019-08-15 12:00:00,"1201400630212",8
2019-08-15 13:00:00,"1201400630212",12
2019-08-15 14:00:00,"1201400630212",9
2019-08-15 15:00:00,"1201400630212",9
2019-08-15 16:00:00,"1201400630212",11
2019-08-15 17:00:00,"1201400630212",11
